code,token,surprisal,mean_rt
23553,violation,14.8828,317.2773913043478
23554,of,1.34292,323.4352173913044
23555,the,1.28341,242.2786956521739
23556,California,8.50153,246.34478260869565
23557,Medical,15.2887,267.8108695652174
23558,Practices,17.4153,286.6721739130435
23559,Act,2.96339,300.5308695652174
23560,by,8.78584,278.3104347826087
23561,practicing,16.696,279.67
23562,medicine,15.9473,366.35391304347826
23563,without,11.1645,260.78695652173917
23564,a,3.39566,267.83565217391305
23565,license,11.9061,261.0878260869565
23566,and,6.76596,253.07173913043476
23567,selling,10.4645,232.1982608695652
23570,The,2.68215,264.9808695652174
23572,360,16.7165,378.55304347826086
23574,confinement,17.1324,466.41782608695655
23575,in,6.71775,315.3434782608696
23576,the,2.68569,251.36434782608697
23577,county,14.1137,272.92304347826087
24500,A,5.74117,360.5936842105263
24502,may,9.81676,705.0268421052632
24503,be,2.27227,284.2215789473684
24504,started,12.7004,325.2463157894737
24505,by,8.80888,281.71631578947364
24506,a,4.19672,258.1926315789474
24507,sea,14.1465,277.37315789473683
24508,bottom,16.3073,314.0557894736842
24510,an,9.51068,321.1847368421053
24511,earthquake,8.36003,351.7552631578948
24512,or,7.77915,289.538947368421
24513,a,5.45197,280.30947368421056
24516,The,2.68215,330.1578947368421
24517,most,7.98176,349.7763157894737
24518,infamous,11.2893,365.58684210526314
24519,of,6.92044,338.83947368421053
24520,all,7.66035,264.6931578947368
24521,was,11.6362,256.4857894736842
24522,launched,10.2661,331.24315789473684
24523,by,4.98174,271.14789473684215
24524,the,2.89443,287.49
24525,explosion,16.9962,344.9305263157895
24526,of,4.77074,320.47526315789474
24527,the,3.44768,271.62368421052633
24528,island,12.4541,326.41473684210524
24529,of,3.11996,273.06105263157895
24531,in,6.16281,419.2789473684211
24533,it,9.98576,482.80052631578945
24535,across,11.8486,369.6952631578947
24536,the,0.506734,289.3142105263158
24537,Pacific,12.1623,355.0436842105263
24538,at,8.77611,260.2394736842105
24539,300,13.5132,348.1805263157895
24540,miles,5.50589,321.74157894736845
24541,an,4.71148,281.3047368421053
24543,devastated,17.0957,378.93684210526317
24544,the,3.54835,343.18736842105267
24546,of,3.79466,320.4715789473684
24548,and,3.65207,398.36
24550,with,7.6486,500.59000000000003
24551,waves,16.6797,350.2805263157895
24552,100,12.9443,315.84315789473686
24553,to,5.33454,381.9378947368421
24554,130,13.5662,373.41263157894736
24555,feet,13.6126,380.2042105263158
24557,and,5.48786,329.2263157894737
24559,the,6.16037,316.31368421052633
24560,shore,18.0862,292.03368421052636
24561,as,8.48637,295.1563157894737
24562,far,7.84252,270.3231578947369
24563,away,4.32966,301.1336842105263
24564,as,1.68939,282.9031578947368
24565,San,13.5717,304.16105263157897
24567,The,2.68215,377.6842105263158
24568,ancient,18.2344,382.0778947368421
24570,recorded,15.5201,428.14947368421053
24571,several,11.6457,347.1505263157895
24572,catastrophic,16.0021,464.0378947368421
24574,by,7.45831,487.65578947368414
24575,huge,13.7792,353.49368421052634
24577,Whether,12.5747,318.52736842105264
24578,or,5.28532,290.6978947368421
24579,not,7.03533,266.8905263157895
24581,tale,15.15,316.37105263157895
24582,of,0.754758,312.70736842105265
24583,the,3.42277,297.55157894736845
24584,lost,12.4541,298.14578947368426
24585,continent,17.2423,335.2315789473684
24586,of,6.898,358.4842105263158
24587,Atlantis,16.7115,439.2647368421053
24588,is,7.68302,342.51
24590,skeptics,17.0433,373.2463157894737
24591,concede,15.4198,396.7473684210526
24592,that,0.494261,365.5968421052632
24593,the,3.83016,307.2757894736842
24595,may,9.91622,324.64684210526315
24596,have,4.51023,288.13157894736844
24597,some,8.58249,339.4121052631579
24598,foundation,15.9657,313.2652631578947
24599,in,6.75192,303.4357894736842
24600,a,4.48337,289.2705263157895
24601,great,9.48961,289.3194736842105
24603,of,5.83894,311.18947368421055
24604,ancient,17.6237,349.78368421052636
24607,a,7.21373,309.41736842105263
24608,tremendously,15.7172,508.85421052631574
24609,destructive,17.4039,396.8368421052632
24611,that,7.50105,329.2963157894737
24612,arose,16.5297,378.11315789473684
24613,in,4.54835,314.43631578947367
24614,the,2.68569,272.1805263157895
24615,Arabian,18.908,342.56315789473683
24616,Sea,14.9075,324.5663157894737
24617,in,7.34488,346.3126315789474
24619,has,9.70665,375.6942105263158
24620,even,9.81287,338.53421052631575
24621,revived,16.2321,350.00315789473683
24622,the,7.23651,415.78
24623,interest,11.3481,336.0473684210526
24624,of,6.34678,332.6394736842105
24626,and,4.34672,356.3726315789474
24628,in,7.63131,393.3594736842105
24629,the,2.4935,287.68684210526317
24631,story,13.4241,352.2363157894737
24632,of,3.82396,286.2226315789474
24633,the,3.59269,271.94052631578944
24635,One,7.38749,335.3931578947369
24636,of,2.39247,297.05842105263156
24637,the,0.823868,335.39
24638,most,5.58934,336.3415789473684
24639,damaging,16.1362,273.99105263157895
24641,on,7.28026,293.1278947368421
24642,record,13.8445,345.08736842105264
24643,followed,13.2084,351.6431578947369
24644,the,4.13899,339.89578947368426
24645,famous,12.4229,278.24368421052634
24647,earthquake,12.2238,418.0521052631579
24648,of,6.6256,340.7757894736842
24649,November,13.1971,310.4436842105263
24652,its,9.29849,519.5563157894736
24653,waves,16.3736,385.7710526315789
24654,persisted,17.5484,512.5115789473684
24655,for,7.45968,344.60473684210524
24656,a,4.10541,286.90526315789475
24657,week,8.63451,286.50684210526316
24658,and,6.51632,289.2247368421053
24659,were,9.69531,316.91315789473686
24660,felt,13.9156,316.2036842105263
24661,as,7.5781,310.9994736842105
24662,far,7.84252,290.2363157894737
24663,away,4.32966,346.1305263157895
24664,as,1.68939,272.3984210526316
24665,the,4.02566,276.3884210526316
24666,English,16.7011,308.8621052631579
24669,are,6.60467,305.1931578947368
24672,in,5.80341,335.7605263157895
24673,the,3.04098,277.49368421052634
24674,Atlantic,11.159,307.57736842105265
24676,they,15.5201,330.2084210526316
24677,are,4.31106,338.00631578947366
24678,far,6.9514,326.74894736842106
24679,more,1.40894,286.02684210526314
24680,common,10.8062,440.58631578947364
24681,in,5.66053,277.8636842105263
24682,the,2.68569,254.0678947368421
24684,Japan,10.0119,285.5878947368421
24685,has,3.98904,317.37052631578945
24686,had,6.68001,290.82894736842104
24687,15,13.0696,278.49315789473684
24688,destructive,18.2849,355.18631578947367
24689,ones,13.2027,317.5126315789474
24691,of,5.83894,350.39421052631576
24692,them,8.35846,288.1663157894737
24694,since,10.7009,367.83947368421053
24696,The,2.68215,359.9063157894737
24697,Hawaiian,17.7505,380.6136842105263
24698,Islands,17.5181,402.54263157894735
24699,are,8.47785,278.8878947368421
24700,struck,14.8966,315.8563157894737
24701,severely,15.5052,314.0284210526316
24702,an,9.46922,335.08263157894737
24703,average,5.95284,493.7968421052631
24704,of,1.44111,387.68
24705,once,12.8715,302.37894736842105
24706,every,7.49637,309.2605263157895
24707,25,12.6278,371.89
24709,In,4.57937,284.0152631578947
24711,an,10.4233,357.5968421052632
24712,earthquake,8.36003,332.00315789473683
24713,in,4.81652,321.23526315789474
24714,Japan,7.62997,315.0521052631579
24715,generated,15.9125,404.4457894736842
24716,waves,16.0565,288.37
24717,so,10.9288,274.52947368421053
24718,huge,9.22951,301.67315789473685
24719,that,8.39337,296.49263157894734
24720,they,5.60022,242.91
24721,piled,18.6751,273.89
24722,into,9.71739,282.5126315789474
24723,the,2.33354,292.7315789473684
24724,Inland,18.2198,394.0821052631579
24726,one,10.8521,391.80105263157895
24727,wave,15.0579,343.2652631578947
24728,swamped,18.3864,358.5521052631579
24729,more,9.69099,365.76631578947365
24730,than,2.46651,286.73526315789474
24731,"1,000",8.33933,329.2921052631579
24732,ships,14.4671,328.25
24733,and,3.92034,301.19473684210527
24734,boats,15.5186,311.3184210526316
24735,in,6.85134,342.23526315789474
24736,Osaka,13.6558,325.6273684210526
24738,A,5.74117,381.781052631579
24740,in,5.99234,277.29263157894735
24741,the,2.57667,260.9426315789474
24742,Hawaiian,18.374,301.57894736842104
24743,Islands,17.5181,343.42263157894735
24744,in,6.66343,292.71263157894737
24746,washed,17.5555,494.1547368421053
24747,away,3.54835,338.65000000000003
24748,an,9.02948,298.4847368421053
24749,entire,9.84948,303.41315789473686
24750,town,7.82137,336.9684210526316
24752,leaving,14.0879,531.8536842105262
24753,only,7.28532,305.1342105263158
24754,two,5.65505,299.5410526315789
24756,trees,13.8147,398.53210526315786
24757,standing,14.9107,374.68315789473684
24758,where,11.8237,314.93842105263155
24759,the,3.04161,314.50842105263155
24760,community,13.2906,368.82947368421054
24761,had,9.3021,361.1642105263158
26003,him,11.7883,359.85047619047623
26005,The,2.68215,276.94190476190477
26006,room,14.4404,247.47619047619048
26008,as,7.81476,254.8857142857143
26009,if,8.03851,242.6185714285714
26010,a,4.7782,248.1252380952381
26011,giant,11.0204,264.5409523809524
26012,hand,13.7421,246.91952380952384
26013,had,9.53832,272.24333333333334
26014,rocked,17.1709,329.0133333333333
26017,A,5.74117,240.26238095238097
26018,dull,16.9586,239.68571428571425
26019,boom,14.4173,244.08
26020,and,6.70432,267.9919047619048
26021,a,5.56924,232.58428571428573
26024,The,2.68215,333.66809523809525
26025,walls,13.0204,269.84285714285716
26027,the,6.52863,261.2242857142857
26028,floor,11.5984,279.7947619047619
26030,the,6.52863,269.7914285714286
26033,He,5.6328,431.56619047619046
26035,at,7.86494,283.2633333333333
26036,the,2.11099,248.33333333333334
26037,far,15.5379,253.71428571428572
26039,expecting,15.4653,487.04285714285714
26040,a,2.83701,362.7838095238095
26042,to,6.3499,280.10285714285715
26043,swing,16.9937,256.9838095238095
26044,across,12.6707,259.5585714285714
26045,the,0.568773,250.0647619047619
26048,He,5.6328,246.46857142857144
26050,to,6.37048,264.34000000000003
26051,the,3.06681,302.34333333333336
26052,window,13.1235,270.05
26053,and,6.30772,232.84809523809525
26054,yanked,17.0175,294.1166666666667
26055,at,8.16175,286.9695238095238
26056,the,2.50944,251.93619047619046
26059,The,2.68215,249.0757142857143
26060,wood,15.6066,235.4152380952381
26061,was,8.51734,253.62809523809523
26063,the,6.8985,241.2733333333333
26064,paint,17.5809,293.89428571428573
26067,A,5.74117,250.24714285714285
26068,fresh,14.7046,260.692380952381
26072,Six,13.4642,298.45190476190476
26074,He,5.6328,287.5809523809524
26075,put,13.1801,303.6838095238095
26076,his,7.26096,301.6195238095238
26077,head,9.93691,300.6280952380952
26079,There,7.85717,267.4266666666667
26080,was,3.6777,279.8590476190476
26081,the,5.22477,278.3128571428571
26082,slate,16.9319,305.9790476190476
26083,roof,18.4778,284.1909523809524
26084,of,7.08613,258.88619047619045
26085,the,3.44768,248.73571428571427
26088,climbed,14.2213,380.14714285714285
26089,the,7.64419,363.57714285714286
26090,red,12.1345,322.3104761904762
26091,brick,15.9563,284.5361904761905
26092,walls,15.096,276.13761904761907
26093,like,11.2862,294.0495238095238
26094,a,3.25997,264.6933333333333
26097,The,2.68215,280.23761904761903
26098,clock,17.9721,369.6304761904762
26099,which,11.9029,286.96714285714285
26100,had,10.0228,313.1171428571429
26101,struck,15.0577,298.95714285714286
26102,presented,14.3963,386.54761904761904
26103,an,6.35571,321.3642857142857
26104,innocent,13.1458,337.67952380952386
26106,In,4.57937,300.15999999999997
26107,the,2.43209,301.6490476190476
26108,kitchen,15.8467,339.3333333333333
26110,was,9.00098,317.8385714285714
26111,wiping,18.1872,266.9747619047619
26112,the,7.60055,316.2638095238095
26115,a,7.21373,333.0842857142857
26116,tower,16.3768,329.45285714285717
26117,and,4.06532,265.49380952380955
26118,a,5.56924,249.01238095238097
26120,on,7.56881,325.48857142857145
26121,the,3.27436,295.33238095238096
26122,church,13.0702,264.0628571428571
26123,a,7.62967,353.6142857142857
26124,million,10.1141,319.96999999999997
26125,feet,15.4321,285.3676190476191
26127,And,6.26392,335.5490476190476
26128,the,3.07663,277.81857142857143
26130,clock,16.8363,290.7495238095238
26131,in,6.69128,296.9
26132,the,2.68569,273.9847619047619
26133,whole,11.1235,286.2209523809524
26138,she,13.6394,354.9085714285714
26141,say,8.28852,282.3071428571428
26142,that,3.87545,280.50333333333333
26143,our,10.8884,245.56809523809525
26145,is,8.08039,298.04
26146,one,6.59091,280.49142857142857
26147,hundred,17.5561,316.67619047619047
26148,and,4.65028,373.12714285714287
26150,feet,15.7486,318.0485714285714
26152,The,2.68215,309.4971428571428
26153,clock,17.9721,367.9804761904762
26154,you,11.2084,428.91428571428577
26155,heard,14.8702,307.937619047619
26156,strike,13.4605,316.04761904761904
26158,really,12.5793,308.5133333333333
26159,the,7.17682,309.37047619047615
26160,town,12.1345,295.0938095238095
26161,clock,18.125,466.2142857142857
26162,was,7.18841,289.2919047619048
26163,installed,13.5624,365.33809523809526
26164,last,9.91594,354.54857142857145
26165,April,6.42105,335.887619047619
26166,by,9.20372,294.5338095238095
26167,Mrs.,13.8077,322.8280952380953
26169,on,7.06961,327.29761904761904
26170,her,8.84671,287.9757142857143
26172,He,5.6328,301.35285714285715
26174,and,5.71538,357.6014285714286
26175,sped,17.2211,343.3804761904762
26177,He,5.6328,285.4019047619048
26178,crossed,18.2332,289.83142857142855
26180,Street,12.9535,377.41285714285715
26181,to,7.32121,295.8595238095238
26182,Orange,16.1497,314.3619047619047
26184,The,2.68215,273.9842857142857
26186,leaned,17.2861,332.5623809523809
26188,while,11.3807,319.6147619047619
26189,the,4.38857,290.31714285714287
26190,church,12.4808,290.93809523809523
26191,advanced,13.0109,366.47761904761904
26192,like,11.1521,331.1752380952381
26193,a,3.25997,261.75619047619045
26195,creature,15.7708,402.5442857142857
26196,in,6.75485,342.04333333333335
26197,a,4.48337,287.7338095238095
26201,The,2.68215,293.8666666666667
26202,spire,18.3201,300.18904761904764
26203,seemed,13.4682,329.8671428571429
26204,to,1.16467,320.38952380952384
26205,hold,9.95948,304.20142857142855
26206,up,4.71874,299.8461904761905
26207,the,4.17439,354.8085714285714
26209,Port,19.0779,306.86285714285714
26212,in,5.80341,324.3280952380953
26213,the,3.04098,276.88714285714286
26215,was,9.3183,286.8223809523809
26216,the,3.35473,257.84
26217,city,9.55848,276.13142857142856
26218,of,5.50534,273.94571428571425
26220,The,2.68215,279.4671428571429
26221,Dutch,11.9944,272.79857142857145
26224,with,7.74514,316.0757142857143
26225,two,8.9694,331.75476190476195
26227,and,5.48786,293.7347619047619
26228,its,9.52605,321.3957142857143
26229,own,6.50534,283.73571428571427
26230,school,13.0744,297.32666666666665
26231,was,6.54336,335.4042857142857
26232,on,8.20404,314.7361904761905
26233,Main,18.4206,289.0257142857143
26235,the,6.52863,368.42047619047617
26237,Church,13.019,429.4380952380953
26238,was,8.52947,358.9861904761905
26239,one,7.17144,319.62333333333333
26240,block,16.7787,362.0990476190476
26241,down,11.0062,320.5571428571428
26244,the,6.46964,343.88666666666666
26245,Catholic,16.6525,536.5814285714285
26249,with,7.80642,339.8804761904762
26250,an,6.0593,315.40714285714284
26251,even,7.45912,311.7914285714286
26254,and,5.00457,277.9442857142857
26255,a,6.45145,298.26142857142855
26256,cross,15.7911,275.5028571428572
26257,on,7.94686,324.77190476190475
26259,stood,14.2218,328.66809523809525
26260,on,6.54835,322.8614285714286
26261,Ball,16.7728,280.4638095238095
26263,The,2.68215,273.7419047619048
26264,Catholics,17.7505,261.8180952380952
26265,had,3.96339,387.96238095238095
26266,the,6.13296,286.97333333333336
26267,largest,9.79076,269.17571428571426
26269,near,12.3396,382.5790476190476
26270,the,1.98095,300.7695238095238
26272,River,14.1987,370.6852380952381
26273,where,11.6898,289.65285714285716
26274,Main,17.7336,263.99
26275,Street,3.54835,284.7133333333333
26276,ran,13.721,266.1690476190476
26280,when,9.01843,324.4895238095238
26281,he,3.64474,366.2038095238095
26282,passed,12.4856,367.0809523809524
26283,these,11.7133,278.44619047619045
26284,alien,17.0869,303.5847619047619
26286,God,17.7839,300.17809523809524
26287,was,8.38541,340.7809523809524
26289,in,4.66054,311.5419047619048
26290,the,3.27436,280.6404761904762
26292,in,7.38821,412.0166666666667
26293,the,2.95131,298.07238095238097
26295,in,7.38821,299.00428571428574
26296,the,2.95131,259.2057142857143
26298,in,7.38821,332.8442857142857
26299,the,2.95131,277.8780952380952
26301,and,7.62271,288.9104761904762
26302,in,8.14238,265.53714285714284
26303,the,2.74083,265.28666666666663
26304,mountains,17.4735,349.2471428571429
26306,on,7.28026,307.2595238095238
26307,the,2.31518,289.6895238095238
26311,where,12.1426,388.9690476190476
26314,must,13.3111,336.45428571428573
